host_city_canonical,year_month,avg_temp_c,sum_cdd_c,sum_hdd_c,avg_rh_pct,sum_precip_hundredths_mm,day_station_rows
Boston,2024-08,21.45974910394265,924.7164000000005,50.858399999999975,78.92820501792117,72460.69999999998,279
Boston,2024-09,17.76685185185186,170.86409999999998,325.36210000000005,76.479937037037,40646.59999999999,270
Boston,2024-10,12.442759856630827,3.8969,1639.16,68.89121075268814,15238.100000000002,279
Boston,2024-11,8.63788888888889,18.694899999999997,2627.1843999999996,62.24292444444443,51256.799999999996,270
Boston,2024-12,1.0521146953405018,0.0,4817.892299999999,70.81463297491041,99760.40000000001,279
Dallas,2020-01,10.115725806451609,7.9504,1029.9860999999999,70.42203306451611,40368.0,124
Dallas,2020-02,9.568965517241379,5.4573,1024.3307000000002,65.64033534482756,41202.0,116
Dallas,2020-03,17.127822580645166,143.55199999999996,294.7212000000001,73.98077419354838,73686.0,124
Dallas,2020-04,17.641250000000007,216.60920000000002,297.15790000000004,66.50341,20639.0,120
Dallas,2020-05,22.841935483870966,580.4604999999998,15.759199999999998,67.12546693548386,61366.0,124
Dallas,2020-06,27.077166666666656,1051.6499999999999,0.0,61.89266499999997,47585.0,120
Dallas,2020-07,29.268387096774187,1349.6873999999996,0.0,66.92802983870965,25142.0,124
Dallas,2020-08,29.481048387096774,1380.1004999999996,0.0,53.76340161290322,16488.0,124
Dallas,2020-09,23.416249999999994,624.2836000000001,11.8312,74.19029166666664,54623.0,120
Dallas,2020-10,18.217741935483872,291.4384,303.1857000000001,66.65997177419356,15089.0,124
Dallas,2020-11,15.585833333333325,62.1413,386.146,63.28176166666669,7624.0,120
Dallas,2020-12,9.462096774193544,0.038599999999999995,1096.5637000000002,61.82083064516129,32198.0,124
Dallas,2021-01,8.465241935483872,0.0,1218.7902000000001,65.51804516129032,25130.800000000003,124
Dallas,2021-02,4.955892857142858,0.6118,1498.3875,68.42349642857143,19823.8,112
Dallas,2021-03,15.477016129032254,63.91490000000001,415.6876,57.34372177419353,25443.0,124
Dallas,2021-04,16.975333333333328,125.23450000000001,293.7987,63.08001416666665,45373.5,120
Dallas,2021-05,21.15782258064515,393.6007999999998,44.048500000000004,77.2259379032258,84449.5,124
Dallas,2021-06,26.622999999999998,1001.5615,0.0,71.35167333333332,34433.2,120
Dallas,2021-07,28.10701612903227,1209.7830999999994,0.0,67.98413870967742,17846.8,124
Dallas,2021-08,28.54532258064516,1266.9472000000003,0.0,68.24910483870971,32098.0,124
Dallas,2021-09,25.865916666666667,908.4192999999999,0.3234,57.45094916666666,7039.4,120
Dallas,2021-10,21.37717741935483,445.3731999999999,67.5637,60.957170161290335,33272.7,124
Dallas,2021-11,14.02608333333334,35.1572,549.1754000000001,62.55362749999998,20789.999999999996,120
Dallas,2021-12,16.099112903225812,120.18100000000001,401.5886999999999,66.83403951612904,6259.5,124
Dallas,2022-01,7.7241935483871,0.0,1322.1054000000006,51.846120967741946,2772.2,124
Dallas,2022-02,7.855178571428569,8.6988,1180.6042999999997,57.38349910714287,19158.5,112
Dallas,2022-03,14.691532258064514,85.1076,529.2836999999997,50.185192741935474,19212.4,124
Dallas,2022-04,20.409083333333335,354.10579999999993,105.46140000000001,56.719644999999986,35569.5,120
Dallas,2022-05,25.105483870967753,831.3286,0.0309,63.53995403225807,28961.6,124
Dallas,2022-06,29.33124999999999,1328.6216999999995,0.0,54.66981083333334,9828.1,120
Dallas,2022-07,32.33282258064516,1752.5909999999994,0.0,45.18286935483874,3482.7,124
Dallas,2022-08,29.9107258064516,1435.0339,0.0,59.357316935483844,66076.9,124
Dallas,2022-09,25.964,912.8827999999997,0.8632,60.84413416666668,19782.1,120
Dallas,2022-10,19.794919354838704,313.3551,130.4395,54.346827419354845,36675.3,124
Dallas,2022-11,12.75041666666666,91.4504,767.4135,75.17040750000001,43373.5,120
Dallas,2022-12,10.128306451612907,31.893600000000003,1044.8213999999998,67.58026612903225,20089.1,124
Dallas,2023-01,11.319838709677422,32.89900000000001,909.8620999999997,60.3494064516129,12826.599999999999,124
Dallas,2023-02,11.730982142857146,42.812799999999996,787.1624999999996,64.38818214285712,34212.100000000006,112
Dallas,2023-03,16.142822580645163,135.32130000000004,405.80539999999985,63.19242016129031,39133.6,124
Dallas,2023-04,17.97883333333334,140.65050000000002,186.20159999999993,63.12161500000001,29334.200000000004,120
Dallas,2023-05,23.538709677419355,649.5373,0.8871,69.05259919354842,35724.99999999999,124
Dallas,2023-06,28.41091666666667,1210.6669999999997,0.0,67.00773333333333,29279.3,120
Dallas,2023-07,31.075887096774203,1581.3432999999998,0.0,54.49692661290322,8078.000000000001,124
Dallas,2023-08,32.899758064516114,1810.1888000000006,0.0,41.997044354838714,2231.6,124
Dallas,2023-09,28.324499999999997,1198.1074000000006,0.0,55.62892583333334,21935.6,120
